# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = eibb_regression_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/bmfazio/git-repos/tesis-pucpstat/tesis-rsrc/endes_dump.R
# init = 2 (Default)
# random
#   seed = 3906157448
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,bx.1,bx.2,bx.3,bx.4,bx.5,bx.6,bx.7,bz.1,bz.2,bz.3,bz.4,bz.5,bz.6,bz.7,rho,sigma
# Adaptation terminated
# Step size = 0.231854
# Diagonal elements of inverse mass matrix:
# 0.000334999, 0.000243471, 0.000384148, 0.000636853, 9.5037e-05, 6.08163e-05, 0.00015092, 0.000109505, 6.97973e-05, 0.000107839, 0.000185078, 3.26917e-05, 2.07949e-05, 4.1005e-05, 0.00455467, 6.93995e-05
-57225.7,0.986224,0.231854,4,15,0,57236.6,-0.87025,0.0784049,-0.0768762,0.0466095,-0.000235945,-0.044064,0.203957,0.363069,0.0925901,-0.0570112,-0.0660695,0.0206379,-0.0349696,0.129922,0.0481356,0.519033
-57228.1,0.941535,0.231854,4,15,0,57234.1,-0.883304,0.0733262,-0.0183317,0.00273447,-0.0137764,-0.0349138,0.205555,0.35621,0.0990744,-0.0475749,-0.0542925,0.0206616,-0.0358797,0.123533,0.0487637,0.520516
-57224.3,0.988096,0.231854,3,7,0,57231.4,-0.87806,0.0764944,-0.0316696,0.0220485,-0.0144559,-0.0339043,0.198109,0.356139,0.0983697,-0.0508346,-0.0586006,0.0206079,-0.0387405,0.123316,0.0501329,0.519945
-57223.7,0.944397,0.231854,4,31,0,57234.4,-0.814626,0.0626694,-0.0585842,-0.0188363,0.0261053,-0.0600563,0.188687,0.35785,0.0833365,-0.0575067,-0.0365388,0.0198896,-0.0352379,0.135249,0.0447747,0.525217
-57223.5,0.945616,0.231854,4,31,0,57235.3,-0.870867,0.0918015,-0.0107113,-0.00250352,0.00607757,-0.0409353,0.17646,0.376414,0.0788703,-0.0720215,-0.0734645,0.0199664,-0.0393154,0.123828,0.0424977,0.526295
-57223.1,0.875802,0.231854,4,15,0,57232.9,-0.856999,0.103526,-0.0289427,-0.00224451,0.00785687,-0.046618,0.171363,0.371909,0.0745923,-0.0611655,-0.0611194,0.0195617,-0.0391504,0.129658,0.0406849,0.521399
-57224,0.97368,0.231854,4,15,0,57228.7,-0.843252,0.0712853,-0.0664437,-0.00272393,0.00116556,-0.0406019,0.195006,0.367053,0.0912857,-0.0578326,-0.0595439,0.0241052,-0.0417818,0.124573,0.0537388,0.525327
-57225.4,0.999185,0.231854,4,15,0,57230,-0.823896,0.049881,-0.0454986,-0.0228056,0.0150524,-0.0466256,0.17585,0.360824,0.0914905,-0.0559824,-0.057493,0.020941,-0.036334,0.131277,0.0450656,0.51316
-57225.5,0.841647,0.231854,4,15,0,57235.5,-0.864377,0.123884,-0.0614081,-0.00783076,-0.00827459,-0.035025,0.175527,0.349417,0.0771662,-0.0377566,-0.0471256,0.0266045,-0.0384723,0.135318,0.0417471,0.527725
-57223.3,0.99996,0.231854,4,15,0,57228.6,-0.830352,0.0383818,-0.0437412,-0.00932309,0.0129509,-0.0384633,0.177628,0.361575,0.0899642,-0.0626972,-0.0582969,0.0235377,-0.0393285,0.132542,0.0463406,0.521574
-57221.4,0.991221,0.231854,4,15,0,57233.1,-0.823015,0.0806008,-0.0681573,-0.0229642,0.00482568,-0.0415741,0.175797,0.347692,0.0945487,-0.0566081,-0.0496872,0.0129755,-0.0330284,0.133242,0.0449824,0.526989
-57221.6,0.944526,0.231854,4,15,0,57228.1,-0.831507,0.0702848,-0.080307,-0.0415239,-0.00187149,-0.0319539,0.176272,0.354218,0.0849018,-0.0392763,-0.0345666,0.0198808,-0.0373353,0.134258,0.046725,0.525022
-57223.1,0.989656,0.231854,4,15,0,57226.8,-0.836062,0.0830336,-0.0373408,-0.0201757,0.0115314,-0.0534072,0.175269,0.363283,0.0826422,-0.0609539,-0.0470717,0.0316902,-0.0416975,0.139472,0.0416518,0.526114
-57221,0.99572,0.231854,4,31,0,57226.6,-0.823889,0.0869108,-0.0486766,-0.0418005,0.0105106,-0.0437695,0.173153,0.357682,0.0825008,-0.0576109,-0.0440734,0.0289292,-0.0407166,0.129863,0.0416193,0.525003
-57222.6,0.983999,0.231854,4,15,0,57226.4,-0.848185,0.0973914,-0.0630822,-0.00990394,0.00739143,-0.0425726,0.181598,0.351981,0.0796263,-0.0494176,-0.0352883,0.0157857,-0.031827,0.135575,0.0506984,0.52125
-57225,0.998718,0.231854,4,15,0,57233.1,-0.796919,0.0572858,-0.0764795,-0.0205412,0.02796,-0.0559243,0.186011,0.357706,0.0887569,-0.0481599,-0.0565004,0.0168836,-0.0378265,0.131302,0.0429337,0.52899
-57224.2,0.967259,0.231854,4,15,0,57230.4,-0.796254,0.0741217,-0.0635579,-0.0469797,0.0221832,-0.0545776,0.160543,0.362023,0.0721403,-0.0631601,-0.0542374,0.016317,-0.0335979,0.131427,0.0431137,0.525675
-57220.9,0.894408,0.231854,4,15,0,57229,-0.855921,0.0870523,-0.0625089,-0.0146844,-0.00389845,-0.0320516,0.186451,0.36116,0.0954273,-0.0525396,-0.0474505,0.0303365,-0.0415239,0.129511,0.0475485,0.522402
-57224.7,0.962338,0.231854,4,15,0,57231.8,-0.840591,0.075506,-0.0667516,0.00152584,-0.00210826,-0.0301347,0.187544,0.348094,0.0982511,-0.0456424,-0.0416484,0.0254827,-0.0449765,0.140021,0.0427043,0.533436
-57222.7,0.999734,0.231854,4,15,0,57229.5,-0.841131,0.0679516,-0.0351868,-0.0261486,-0.0150877,-0.0397462,0.185069,0.354032,0.0907666,-0.0489929,-0.0400039,0.0301834,-0.0390692,0.132979,0.0452865,0.518239
-57222.1,0.89776,0.231854,4,15,0,57228.6,-0.836212,0.0971666,-0.0702538,-0.0114165,0.0169459,-0.0471728,0.194965,0.364787,0.0811593,-0.0560519,-0.0581587,0.0179293,-0.0359336,0.131342,0.0419451,0.526625
-57223.9,0.955106,0.231854,4,15,0,57228.7,-0.849858,0.084021,-0.0212494,-0.0230496,-0.00503111,-0.0431683,0.188336,0.368743,0.086827,-0.0592423,-0.0566457,0.0260299,-0.0423275,0.129169,0.0515532,0.517504
-57224,0.859378,0.231854,4,23,0,57232.5,-0.822179,0.0851756,-0.06996,-0.0341061,0.0107945,-0.0368235,0.182136,0.353382,0.0833808,-0.0400138,-0.047197,0.0162393,-0.0380915,0.136304,0.0399153,0.532164
-57223.1,0.991948,0.231854,4,15,0,57229.6,-0.845712,0.0669802,-0.0418674,0.0156653,-0.00515858,-0.0502972,0.185459,0.347026,0.0974225,-0.0509996,-0.0403563,0.0255316,-0.0364739,0.132024,0.0478439,0.518807
-57223.1,0.922675,0.231854,4,15,0,57228.7,-0.844175,0.0968265,-0.0507834,-0.0401089,0.0039058,-0.034072,0.172573,0.373686,0.0698159,-0.0513875,-0.0683454,0.0218139,-0.0411923,0.128947,0.0406873,0.527879
-57224.8,0.961214,0.231854,4,31,0,57228.5,-0.835936,0.0683993,-0.0623212,-0.0107432,-0.0169582,-0.0349763,0.194149,0.367633,0.0966933,-0.0654102,-0.0654396,0.0328612,-0.0421338,0.131435,0.0486537,0.522572
-57224.2,0.92322,0.231854,4,31,0,57234.2,-0.850573,0.0723794,-0.0479111,0.0125022,0.00182362,-0.0332547,0.191043,0.358464,0.0849649,-0.0437454,-0.0354918,0.02268,-0.0435795,0.133045,0.0494709,0.516678
-57221.8,0.999683,0.231854,4,31,0,57228.7,-0.821783,0.103938,-0.0797025,-0.0475114,-0.0010835,-0.0473307,0.170385,0.352702,0.0799281,-0.0534858,-0.0473413,0.0213343,-0.0348879,0.131861,0.0458955,0.526688
-57225.7,0.774394,0.231854,4,15,0,57233.2,-0.824852,0.0431388,-0.0504061,-0.0250411,0.000798458,-0.0300251,0.181673,0.369643,0.0916853,-0.0630398,-0.0460753,0.0289977,-0.0429843,0.13017,0.0472674,0.521237
-57224.2,0.99373,0.231854,4,15,0,57232.5,-0.849162,0.1056,-0.0439662,-0.0281972,-0.00146062,-0.0464357,0.163813,0.349434,0.0850471,-0.0636738,-0.0501423,0.017705,-0.0336702,0.133096,0.0429629,0.527776
-57221.2,0.862674,0.231854,3,7,0,57230.5,-0.837887,0.0972818,-0.058533,-0.0307699,0.000925551,-0.043972,0.179835,0.364637,0.0886503,-0.0564469,-0.0612201,0.021698,-0.0413082,0.135492,0.0439593,0.525166
-57222.5,0.837785,0.231854,4,15,0,57227.8,-0.839334,0.0946228,-0.0467745,-0.0179901,0.00600587,-0.0412334,0.171533,0.367525,0.082022,-0.058871,-0.0628087,0.0264686,-0.0389135,0.123165,0.0424685,0.531826
-57226.6,0.895519,0.231854,3,15,0,57233.9,-0.856442,0.101458,-0.0368788,-0.0336016,0.00772197,-0.0432669,0.194728,0.362599,0.075706,-0.0550505,-0.0586986,0.0220195,-0.0388345,0.120099,0.0452712,0.528396
-57225.3,0.691542,0.231854,4,15,0,57239.5,-0.860715,0.0893951,-0.0483511,0.0346357,0.00387396,-0.0450959,0.180524,0.35277,0.0826966,-0.0637656,-0.0388899,0.0164929,-0.0356643,0.141868,0.0440709,0.522509
-57221.5,0.979499,0.231854,4,15,0,57231,-0.850795,0.101397,-0.0437132,-0.0235183,0.0211965,-0.0479388,0.185702,0.361391,0.078621,-0.0464098,-0.0417556,0.0240669,-0.0402201,0.137269,0.0479767,0.522
-57219.2,0.803029,0.231854,4,15,0,57229,-0.831243,0.0715897,-0.0689494,-0.00222566,-0.00493788,-0.0407139,0.188194,0.358652,0.0809696,-0.0497278,-0.0477896,0.0240533,-0.0366423,0.12935,0.0455814,0.522946
-57221.7,0.909393,0.231854,4,15,0,57231.2,-0.833725,0.0811353,-0.0422842,0.000378028,0.02055,-0.0435951,0.181887,0.356479,0.093958,-0.0697502,-0.0535286,0.021188,-0.0397001,0.133878,0.0416371,0.52834
-57223.2,0.901452,0.231854,4,15,0,57230.3,-0.822911,0.0628404,-0.0562409,-0.00458856,-0.00998323,-0.046382,0.184755,0.345393,0.0905353,-0.0508505,-0.0459264,0.0159702,-0.0305428,0.132929,0.0430621,0.523311
-57226.1,0.900814,0.231854,4,15,0,57234.4,-0.839079,0.0878031,-0.0472806,-0.0215965,0.0210388,-0.0544377,0.177796,0.334804,0.100505,-0.0389986,-0.0367866,0.0166968,-0.0313966,0.135628,0.0474018,0.528078
-57221.9,0.942397,0.231854,4,15,0,57230.3,-0.826976,0.0651271,-0.0636581,-0.01748,-0.00516511,-0.0299141,0.169711,0.36689,0.0744089,-0.0538846,-0.0505802,0.0288417,-0.043297,0.134861,0.0428786,0.52423
-57225.2,0.923707,0.231854,4,31,0,57228.4,-0.835437,0.087279,-0.0636648,-0.0410953,-0.00944158,-0.0377824,0.188926,0.370214,0.0957664,-0.0626916,-0.0682621,0.0237984,-0.0402518,0.122097,0.0508107,0.5213
-57225.2,0.983527,0.231854,5,31,0,57234.1,-0.838939,0.0802579,-0.0501844,-0.0184468,-0.00734592,-0.0422677,0.173351,0.344123,0.107097,-0.040784,-0.0468765,0.0220009,-0.0359694,0.130003,0.0466015,0.524064
-57224.8,0.938539,0.231854,4,15,0,57236.2,-0.838715,0.0583137,-0.0269456,-0.00182671,0.00975863,-0.044346,0.191741,0.341871,0.0830286,-0.0385056,-0.0220959,0.0190918,-0.036933,0.144064,0.0446495,0.523529
-57219.2,0.937801,0.231854,4,15,0,57230.9,-0.852866,0.107297,-0.0634319,-0.0206661,0.00234364,-0.0429367,0.172605,0.359857,0.0850763,-0.0531078,-0.0440871,0.0233511,-0.0376609,0.135528,0.0461018,0.524286
-57221.2,0.916647,0.231854,6,63,0,57226.3,-0.834425,0.0626179,-0.0236806,0.00260602,0.00507496,-0.0402711,0.192942,0.359147,0.0839208,-0.0651215,-0.0569198,0.0253341,-0.0377269,0.131909,0.042252,0.5267
-57224,0.970995,0.231854,4,15,0,57227.3,-0.828931,0.0691017,-0.0496079,-0.00431833,0.00128804,-0.0432162,0.176901,0.353668,0.0976784,-0.066614,-0.0686295,0.0116536,-0.0346437,0.126875,0.0442973,0.527611
-57224.8,0.71896,0.231854,4,15,0,57233.5,-0.823763,0.056168,-0.0582837,0.00349895,0.00397523,-0.0554242,0.201466,0.358015,0.0870489,-0.0538593,-0.0612104,0.0306681,-0.0374241,0.127869,0.0480797,0.523554
-57224,0.994217,0.231854,4,15,0,57234.8,-0.849367,0.0900401,-0.0853631,-0.00362443,0.0102279,-0.0398612,0.190802,0.362391,0.0795011,-0.04861,-0.0313106,0.0219085,-0.0447361,0.137817,0.0481984,0.523637
-57223.7,0.901325,0.231854,4,15,0,57233.9,-0.843052,0.111292,-0.0705185,-0.0175703,0.0166826,-0.05002,0.189073,0.361945,0.0704072,-0.0432522,-0.0443773,0.0224568,-0.0410695,0.133469,0.0410246,0.527225
-57220.4,0.926398,0.231854,4,15,0,57227.7,-0.830082,0.0944214,-0.0772739,-0.0181728,0.0126112,-0.0445572,0.17996,0.352638,0.0811262,-0.0429575,-0.0460858,0.0259463,-0.0403368,0.1336,0.0411896,0.526451
-57221,0.925807,0.231854,4,15,0,57226.1,-0.841475,0.0906023,-0.0610347,-0.00972343,-0.00993878,-0.0410156,0.184543,0.365092,0.0840543,-0.0598226,-0.0574286,0.0173634,-0.0375707,0.126448,0.0478698,0.522892
-57225,0.786526,0.231854,4,15,0,57235,-0.85662,0.062083,-0.0236714,0.022919,0.0055181,-0.0423398,0.207132,0.369884,0.0881045,-0.0577364,-0.0619322,0.0265323,-0.0458476,0.125311,0.0482549,0.517607
-57221.6,0.99924,0.231854,4,15,0,57230.4,-0.858799,0.101192,-0.0461599,0.0057511,0.00443959,-0.0475008,0.177653,0.355764,0.0804284,-0.0598248,-0.0568566,0.0234572,-0.0348716,0.132327,0.0425674,0.524171
-57222,0.821254,0.231854,4,15,0,57228.1,-0.846226,0.0601697,-0.0619329,-0.00526259,-0.0071832,-0.0299107,0.183367,0.356016,0.0846171,-0.0546414,-0.043934,0.0282999,-0.0411645,0.131344,0.0471235,0.523997
-57222.7,0.986258,0.231854,4,31,0,57230.7,-0.845761,0.0756588,-0.0592807,-0.016513,0.00348591,-0.0301209,0.188142,0.358818,0.0927416,-0.0543744,-0.0463897,0.0168349,-0.0379417,0.137789,0.0478399,0.521797
-57224.5,0.872612,0.231854,4,31,0,57229.3,-0.848278,0.0700535,-0.0546171,-0.0266336,-0.00148619,-0.030113,0.186112,0.352225,0.0890946,-0.0558542,-0.0412069,0.0158422,-0.0411892,0.133165,0.0465072,0.519816
-57230.6,0.877976,0.231854,4,15,0,57237.9,-0.848152,0.0873786,-0.0279197,0.00551125,-0.0075933,-0.0569088,0.176791,0.355951,0.0816415,-0.0446557,-0.0592575,0.0288008,-0.0403951,0.126798,0.0394074,0.526016
-57224.7,0.943193,0.231854,3,15,0,57239.6,-0.849111,0.0936971,-0.0517737,-0.00861974,0.000350595,-0.0288532,0.188062,0.348265,0.0994703,-0.0642169,-0.0451042,0.0242742,-0.0379751,0.138331,0.0451645,0.526353
-57219.7,0.973785,0.231854,3,15,0,57229.8,-0.864471,0.0944421,-0.0514629,-0.000661883,0.0121939,-0.0427254,0.186622,0.360675,0.09353,-0.0580936,-0.051696,0.0218034,-0.0388602,0.133305,0.0453494,0.522502
-57219.6,0.999243,0.231854,4,31,0,57223.7,-0.856916,0.0974723,-0.0332844,0.016337,0.00144956,-0.0422516,0.184163,0.369948,0.0811906,-0.0651361,-0.067337,0.0270705,-0.0410221,0.127777,0.042824,0.523463
-57223,0.963172,0.231854,4,15,0,57227.1,-0.821844,0.0718986,-0.0937858,-0.040743,0.00186845,-0.0389448,0.171943,0.347085,0.0943734,-0.0513224,-0.0322193,0.0217682,-0.0380182,0.14409,0.0471406,0.52528
-57222.3,0.951431,0.231854,4,15,0,57229.5,-0.824624,0.0693883,-0.0437173,-0.0242861,-0.00155197,-0.0445043,0.171909,0.366224,0.0774551,-0.0427834,-0.0628322,0.0245694,-0.040365,0.129515,0.0408141,0.526541
-57223.2,0.877471,0.231854,4,15,0,57229.9,-0.844291,0.10752,-0.0515896,-0.00913108,0.00114009,-0.0382713,0.172963,0.357011,0.0881885,-0.0708155,-0.0558599,0.0268856,-0.0403876,0.132722,0.0431266,0.530182
-57224.3,0.939236,0.231854,4,15,0,57235.2,-0.870945,0.0942579,-0.0216,0.012357,-0.00737079,-0.0367594,0.194972,0.354081,0.0783553,-0.0490384,-0.0473148,0.0167271,-0.0308036,0.134355,0.0456485,0.519557
-57224.1,0.987002,0.231854,4,15,0,57234.3,-0.890472,0.0979011,-0.0277819,0.0071058,-0.00975567,-0.0264036,0.188031,0.352937,0.0869167,-0.047135,-0.0417441,0.0216322,-0.0382445,0.13024,0.0426157,0.523546
-57225.5,0.857643,0.231854,4,15,0,57235.4,-0.874641,0.0997621,-0.0696351,0.0259523,-0.0126362,-0.0384827,0.194267,0.351427,0.0833565,-0.0370004,-0.0461368,0.0211799,-0.0346603,0.138779,0.0469285,0.520261
-57220.9,0.909788,0.231854,4,15,0,57229.3,-0.845384,0.0832043,-0.0461607,-0.0199704,-0.0049975,-0.0341328,0.192661,0.366354,0.0863768,-0.0580501,-0.047775,0.0255261,-0.0415603,0.127076,0.0451235,0.528025
-57222.5,0.932465,0.231854,4,15,0,57227.1,-0.875154,0.0940356,-0.0391278,-0.0195603,-0.00176143,-0.0348621,0.186899,0.36174,0.0848279,-0.0551717,-0.0522603,0.0245134,-0.0411909,0.130657,0.0458968,0.529051
-57226.2,0.985035,0.231854,4,15,0,57229.7,-0.835146,0.0526524,-0.0662468,-0.0279508,-0.010778,-0.0369046,0.187868,0.377943,0.0818297,-0.0632257,-0.0597607,0.027728,-0.0374128,0.126393,0.0447357,0.519016
-57224.3,0.983122,0.231854,4,15,0,57237.3,-0.888148,0.102911,-0.0152743,0.051605,0.00666769,-0.0404073,0.198218,0.373746,0.0852641,-0.0704213,-0.0837441,0.0270411,-0.0380205,0.124633,0.0442714,0.526843
-57217.9,0.990201,0.231854,4,31,0,57228.4,-0.836531,0.0794286,-0.059022,-0.0275676,0.000829771,-0.0367427,0.179703,0.360054,0.0805087,-0.0565472,-0.0418566,0.0222674,-0.0400402,0.131618,0.0436532,0.524591
-57220.9,0.885846,0.231854,3,15,0,57225.1,-0.845207,0.0791336,-0.0737574,-0.0226764,0.00335991,-0.0289292,0.184763,0.366877,0.086078,-0.0536324,-0.0644287,0.0181769,-0.0392654,0.12702,0.0457842,0.524045
-57220.8,0.809566,0.231854,3,15,0,57231.7,-0.823793,0.0691435,-0.0470588,-0.00687881,0.00518955,-0.0454953,0.178708,0.355661,0.083162,-0.0553692,-0.0411687,0.0284358,-0.0394866,0.133739,0.0458206,0.529706
-57224.1,0.967288,0.231854,4,15,0,57226.4,-0.825713,0.075383,-0.0772724,-0.0405004,0.0101228,-0.0393878,0.172649,0.355544,0.088828,-0.0618704,-0.0534891,0.0200447,-0.0365007,0.127424,0.0400577,0.519701
-57226.9,0.791386,0.231854,4,15,0,57237.3,-0.819463,0.0600364,-0.0630406,-0.000307465,0.00524238,-0.0443845,0.183563,0.335841,0.0979958,-0.0431831,-0.0304533,0.0189537,-0.0387446,0.140938,0.0500584,0.523856
-57219.2,1,0.231854,4,15,0,57230.3,-0.825027,0.0683108,-0.062064,-0.0337234,-0.00139464,-0.0388621,0.180902,0.353203,0.0850805,-0.0590593,-0.0392591,0.0244076,-0.0387767,0.137394,0.044629,0.523124
-57222.1,0.816633,0.231854,4,15,0,57230.6,-0.846125,0.0844882,-0.0460869,-0.05244,0.00494829,-0.0379124,0.159887,0.371035,0.0747086,-0.0626422,-0.0526734,0.0221051,-0.0385343,0.134275,0.0494783,0.521297
-57222.9,0.731814,0.231854,4,15,0,57230,-0.84768,0.107942,-0.0731286,-0.0382429,0.00510397,-0.0433701,0.176597,0.352777,0.0947157,-0.0573062,-0.0551547,0.0222201,-0.0391387,0.129136,0.0474747,0.520626
-57222.8,0.980807,0.231854,4,15,0,57227.2,-0.834856,0.0716844,-0.0395709,-0.0196954,0.00543372,-0.046517,0.177375,0.358786,0.0726605,-0.0465309,-0.0391494,0.0289114,-0.0424876,0.136956,0.045776,0.522474
-57223.6,0.998932,0.231854,4,15,0,57229.2,-0.855606,0.0885044,-0.0173532,-0.0288841,0.00346878,-0.0362084,0.168288,0.357676,0.0759794,-0.0405942,-0.0310924,0.0221319,-0.0412269,0.13809,0.0433369,0.525621
-57225.5,0.903543,0.231854,4,15,0,57231.6,-0.82616,0.0827876,-0.091992,-0.0228138,-0.0119052,-0.0390875,0.190321,0.374354,0.0889692,-0.0649737,-0.0805237,0.0269399,-0.0416638,0.121528,0.0469142,0.519751
-57225.1,0.864215,0.231854,4,15,0,57235.5,-0.84355,0.0623996,-0.0588016,-0.0441774,-0.00113717,-0.0414797,0.180489,0.378407,0.0727543,-0.0541589,-0.0571215,0.0308933,-0.0401067,0.124135,0.0486039,0.519302
-57222.3,0.989081,0.231854,4,15,0,57230.3,-0.824731,0.0848652,-0.060703,-0.0286778,0.0184753,-0.0509733,0.186374,0.354355,0.0932044,-0.0696502,-0.0587594,0.0198487,-0.0338582,0.128111,0.0427214,0.526043
-57224.3,0.871196,0.231854,4,15,0,57229.4,-0.848337,0.0702339,-0.0468733,-0.0215627,-0.0169805,-0.0259756,0.18211,0.357832,0.079707,-0.0472229,-0.0271965,0.0315291,-0.0409134,0.135184,0.0434278,0.524454
-57222.1,0.996998,0.231854,4,15,0,57228.7,-0.849501,0.075981,-0.0626993,0.0148804,-0.0117421,-0.0384789,0.196201,0.369217,0.0810388,-0.0461383,-0.0584294,0.0213578,-0.0393885,0.133301,0.0477107,0.522102
-57222.8,0.8642,0.231854,4,15,0,57229,-0.846462,0.102013,-0.0507955,-0.0293716,0.0107629,-0.045151,0.174651,0.377446,0.0873189,-0.0596948,-0.0689858,0.0215651,-0.0415813,0.129081,0.0454943,0.524161
-57221,1,0.231854,4,15,0,57225.9,-0.846926,0.0797834,-0.0502907,0.00819408,-0.00262129,-0.0456217,0.192974,0.364266,0.0799835,-0.0550605,-0.0539685,0.0189976,-0.0383398,0.137602,0.0476859,0.521606
-57225.1,0.909523,0.231854,4,15,0,57229.4,-0.841016,0.0586835,-0.0443364,-0.0226154,0.00413714,-0.04403,0.174815,0.365193,0.0722495,-0.0501151,-0.0475646,0.0250156,-0.0372789,0.128176,0.0523614,0.521851
-57224.6,0.98298,0.231854,4,15,0,57232.4,-0.861231,0.0979926,-0.0535522,0.0180935,0.0132588,-0.0381471,0.196753,0.348661,0.0921134,-0.0602515,-0.0492209,0.0246615,-0.0411306,0.134814,0.0411833,0.530717
-57223.9,0.950729,0.231854,4,15,0,57233.4,-0.851569,0.0682094,-0.0481827,0.00673169,-0.0134607,-0.028899,0.180143,0.360076,0.0844012,-0.0641415,-0.0638446,0.0195734,-0.0397456,0.135498,0.0407304,0.525525
-57225.6,0.975945,0.231854,4,15,0,57232.2,-0.84275,0.0813741,-0.0501634,-0.0153677,-0.0111839,-0.028433,0.185885,0.356514,0.094564,-0.0669124,-0.0389664,0.0294598,-0.0416623,0.135569,0.0417034,0.533994
-57225.6,0.907992,0.231854,3,15,0,57239.9,-0.852738,0.0866731,-0.0508885,-0.0193395,0.00668379,-0.0399555,0.183904,0.354186,0.0855026,-0.0456111,-0.0457094,0.0292211,-0.0430111,0.135857,0.0408218,0.517926
-57226,0.957641,0.231854,4,15,0,57229.6,-0.838703,0.0832995,-0.062507,-0.017029,0.00423891,-0.0489502,0.175938,0.351321,0.0813617,-0.0504202,-0.0451201,0.0226237,-0.0397837,0.131569,0.0480155,0.532591
-57223,0.945573,0.231854,4,15,0,57234.2,-0.85724,0.074926,-0.0383444,0.0215156,-0.00111085,-0.0422076,0.191326,0.364531,0.0906921,-0.0587962,-0.0430195,0.0206887,-0.0402672,0.129238,0.0435202,0.520323
-57225.5,0.96309,0.231854,4,15,0,57233.1,-0.827594,0.0455332,-0.00809056,0.00312003,0.0065075,-0.0424963,0.192561,0.356793,0.0923887,-0.0671584,-0.0611086,0.0236543,-0.03752,0.133044,0.0428812,0.523288
-57227.1,0.948865,0.231854,4,15,0,57232.7,-0.832005,0.0270218,-0.0315068,0.029097,0.0122727,-0.0462569,0.188838,0.363067,0.0901426,-0.0635974,-0.0618615,0.0238317,-0.0381534,0.129825,0.0429226,0.520126
-57226.5,1,0.231854,4,15,0,57234.4,-0.886993,0.123972,-0.0587031,-0.00482868,-0.00241869,-0.042902,0.191962,0.360756,0.0802574,-0.0419598,-0.0374208,0.0255464,-0.0356731,0.132916,0.0530513,0.522556
-57224.9,1,0.231854,5,31,0,57230.9,-0.871775,0.114054,-0.0691553,0.00382468,-0.00322573,-0.0351196,0.195348,0.358397,0.070344,-0.0329982,-0.0324521,0.0204416,-0.0397736,0.137273,0.0487328,0.521951
-57222.6,0.905792,0.231854,4,15,0,57229.4,-0.814759,0.0665308,-0.056083,-0.0634209,0.00875048,-0.0484608,0.162764,0.361445,0.093063,-0.0692579,-0.0585476,0.0229948,-0.040581,0.13257,0.0450524,0.527292
-57223.3,0.986962,0.231854,4,15,0,57226.8,-0.839701,0.0854883,-0.0742499,0.00460315,0.00779429,-0.047687,0.200359,0.352784,0.078836,-0.0458064,-0.0417005,0.0174778,-0.0375048,0.136556,0.0444041,0.520558
-57222.2,0.982087,0.231854,4,15,0,57228.5,-0.853036,0.0969805,-0.0647758,-0.0062712,-0.0026494,-0.0461833,0.187515,0.351022,0.0791216,-0.0474452,-0.0521655,0.020567,-0.0338444,0.128583,0.0424627,0.526171
-57223.1,0.971302,0.231854,4,15,0,57231.5,-0.841218,0.0935583,-0.0815175,-0.000495553,-0.00241044,-0.0430871,0.181582,0.354256,0.0864371,-0.044577,-0.051943,0.016362,-0.0360142,0.126987,0.0435911,0.529562
-57222.5,0.902805,0.231854,3,15,0,57229.5,-0.847163,0.0731789,-0.040688,-0.00677757,0.00785359,-0.0367343,0.196734,0.358654,0.083877,-0.0429043,-0.0495846,0.0204453,-0.0357527,0.13174,0.0470604,0.527442
-57220.4,0.989075,0.231854,5,31,0,57227.8,-0.832813,0.0711601,-0.0647134,-0.0200491,-0.00608277,-0.0339295,0.179101,0.372248,0.0792148,-0.0514318,-0.0585547,0.0246867,-0.0448274,0.129875,0.0474303,0.524325
-57226.1,0.80905,0.231854,4,15,0,57231.2,-0.819111,0.0811459,-0.0409119,-0.0318011,-0.0115907,-0.0365705,0.182407,0.343862,0.0982769,-0.0577682,-0.0406327,0.0240501,-0.0414418,0.134572,0.0400636,0.526074
-57223.3,0.960275,0.231854,4,15,0,57231.5,-0.806178,0.0811841,-0.069467,-0.0256202,0.0187372,-0.047977,0.171477,0.365928,0.074931,-0.0546888,-0.0615482,0.0208018,-0.0379682,0.12867,0.0468633,0.526523
